state_code,lga_code,name,code
RIV,RIV-ETC,EGBU,RIV-ETC-02
RIV,RIV-ETC,OZUZU,RIV-ETC-12
RIV,RIV-ETC,ODUFOR,RIV-ETC-08
RIV,RIV-ETC,OWU,RIV-ETC-19
RIV,RIV-ETC,AKPOKU/UMUOYE,RIV-ETC-16
RIV,RIV-ETC,OBITE,RIV-ETC-10
RIV,RIV-ETC,NDASHI,RIV-ETC-17
RIV,RIV-ETC,MBA,RIV-ETC-18
RIV,RIV-ETC,OKEHI,RIV-ETC-11
RIV,RIV-ETC,IGBODO,RIV-ETC-14
RIV,RIV-ETC,OBIBI/AKWUKABI,RIV-ETC-09
RIV,RIV-ETC,AKWA/ODOGWA,RIV-ETC-15
RIV,RIV-ETC,ULAKWO,RIV-ETC-13
RIV,RIV-ETC,AFARA,RIV-ETC-01
RIV,RIV-ETC,NIHI,RIV-ETC-07
RIV,RIV-ETC,IGBO II,RIV-ETC-04
RIV,RIV-ETC,EGWI/OPIRO,RIV-ETC-06
RIV,RIV-ETC,IGBO III,RIV-ETC-05
RIV,RIV-ETC,IGBO I,RIV-ETC-03
RIV,RIV-ETC,RUMUOKWU (2B),RIV-ETC-20
RIV,RIV-OMU,OFEH COMMUNITY,RIV-OMU-06
RIV,RIV-OMU,OYORO,RIV-OMU-05
RIV,RIV-OMU,OHIMOGHO COMMUNITY,RIV-OMU-04
RIV,RIV-OMU,OBIOHIA COMMUNITY,RIV-OMU-03
RIV,RIV-OMU,EBERI-DIKEOMUUO COMMUNITY,RIV-OMU-01
RIV,RIV-OMU,ARIRANIIRI/OWU-AHIA COMMUNITY,RIV-OMU-02
RIV,RIV-OMU,UMUOGBA I COMMUNITY,RIV-OMU-07
RIV,RIV-OMU,UMUOGBA II COMMUNITY,RIV-OMU-08
RIV,RIV-OMU,OBIBI/AJULOKE COMMUNITY,RIV-OMU-09
RIV,RIV-OMU,UMUAJULOKE COMMUNITY,RIV-OMU-10
RIV,RIV-OBI,CHOBA,RIV-OBI-15
RIV,RIV-OBI,RUKPOKU,RIV-OBI-14
RIV,RIV-OBI,ORO-IGWE,RIV-OBI-01
RIV,RIV-OBI,RUMUODARA,RIV-OBI-02
RIV,RIV-OBI,RUMUOKWURUSHI,RIV-OBI-03
RIV,RIV-OBI,ELELENWO (3B),RIV-OBI-05
RIV,RIV-OBI,WORJI,RIV-OBI-06
RIV,RIV-OBI,RUMUODOMAYA,RIV-OBI-04
RIV,RIV-OBI,RUMUOKORO,RIV-OBI-07
RIV,RIV-OBI,RUMUIGBO,RIV-OBI-12
RIV,RIV-OBI,RUMUKWUTA (8B),RIV-OBI-13
RIV,RIV-OBI,RUMUOMASI,RIV-OBI-08
RIV,RIV-OBI,RUMUEME (7B),RIV-OBI-10
RIV,RIV-OBI,RUMUEME (7C),RIV-OBI-11
RIV,RIV-OBI,RUMUEME (7A),RIV-OBI-09
RIV,RIV-OBI,RUMUOLUMENI,RIV-OBI-17
RIV,RIV-OBI,OZUOBA/OGBOGORO,RIV-OBI-16
RIV,RIV-POR,OROMINEKE-EZIMGBU,RIV-POR-01
RIV,RIV-POR,OROWORUKWO,RIV-POR-09
RIV,RIV-POR,OGBUNABALI,RIV-POR-04
RIV,RIV-POR,OROABALI,RIV-POR-03
RIV,RIV-POR,OROGBUM,RIV-POR-02
RIV,RIV-POR,OCHIRI-RUMUKALAGBOR,RIV-POR-08
RIV,RIV-POR,ELEKAHIA,RIV-POR-19
RIV,RIV-POR,ABULOMA/AMADI-AMA,RIV-POR-20
RIV,RIV-POR,PORT-HARCOURT TOWNSHIP VI,RIV-POR-06
RIV,RIV-POR,PORT-HARCOURT VII,RIV-POR-07
RIV,RIV-POR,PORT-HARCOURT TOWNSHIP,RIV-POR-05
RIV,RIV-POR,RUMUWOJI ONE,RIV-POR-11
RIV,RIV-POR,RUMUWOJI THREE,RIV-POR-13
RIV,RIV-POR,RUMUWOJI TWO,RIV-POR-12
RIV,RIV-POR,MGBUNDUKWU TWO,RIV-POR-15
RIV,RIV-POR,MGBUNDUKWU ONE,RIV-POR-14
RIV,RIV-POR,RUMUOBIEKWE WARD,RIV-POR-17
RIV,RIV-POR,NKPOLU OROGBUM,RIV-POR-16
RIV,RIV-POR,NKPOLU OROWORUKWO,RIV-POR-10
RIV,RIV-POR,NKPOLU OROWORUKWO TWO,RIV-POR-18
RIV,RIV-OKR,KALIO,RIV-OKR-09
RIV,RIV-OKR,OGAN,RIV-OKR-08
RIV,RIV-OKR,OKRIKA V,RIV-OKR-05
RIV,RIV-OKR,OKRIKA I,RIV-OKR-01
RIV,RIV-OKR,OKRIKA III,RIV-OKR-03
RIV,RIV-OKR,OKRIKA II,RIV-OKR-02
RIV,RIV-OKR,OKRIKA IV,RIV-OKR-04
RIV,RIV-OKR,OKRIKA VII,RIV-OKR-07
RIV,RIV-OKR,OGOLOMA I,RIV-OKR-10
RIV,RIV-OKR,OGOLOMA II,RIV-OKR-11
RIV,RIV-OKR,OGOLOMA III,RIV-OKR-12
RIV,RIV-OKR,OKRIKA VI,RIV-OKR-06
RIV,RIV-ELE,AKPAJO,RIV-ELE-09
RIV,RIV-ELE,ALETO,RIV-ELE-10
RIV,RIV-ELE,AGBONCHIA,RIV-ELE-08
RIV,RIV-ELE,EBUBU,RIV-ELE-04
RIV,RIV-ELE,OGALE,RIV-ELE-03
RIV,RIV-ELE,ALESA,RIV-ELE-01
RIV,RIV-ELE,ALODE,RIV-ELE-02
RIV,RIV-ELE,ETEO,RIV-ELE-06
RIV,RIV-ELE,ONNE,RIV-ELE-07
RIV,RIV-OYI,OYIGBO WEST,RIV-OYI-08
RIV,RIV-OYI,OYIGBO CENTRAL,RIV-OYI-09
RIV,RIV-OYI,KOMKOM,RIV-OYI-10
RIV,RIV-OYI,ASA,RIV-OYI-07
RIV,RIV-OYI,OKOLOMA,RIV-OYI-01
RIV,RIV-OYI,EGBERU,RIV-OYI-03
RIV,RIV-OYI,OBEAKPU,RIV-OYI-02
RIV,RIV-OYI,UMUAGBAI,RIV-OYI-04
RIV,RIV-OYI,AZUOGU,RIV-OYI-05
RIV,RIV-OYI,OBETE,RIV-OYI-06
RIV,RIV-KHA,OKWALI,RIV-KHA-05
RIV,RIV-KHA,LORRE/LUEBE/KPAA,RIV-KHA-19
RIV,RIV-KHA,LLUEKU-NYOKURU,RIV-KHA-03
RIV,RIV-KHA,BANGHA,RIV-KHA-07
RIV,RIV-KHA,OPUOKO/KALAOKO,RIV-KHA-16
RIV,RIV-KHA,BEERI,RIV-KHA-09
RIV,RIV-KHA,TAABAA,RIV-KHA-08
RIV,RIV-KHA,SOGHO,RIV-KHA-04
RIV,RIV-KHA,KAANI,RIV-KHA-06
RIV,RIV-KHA,BORI,RIV-KHA-01
RIV,RIV-KHA,WIIYAA KARA,RIV-KHA-12
RIV,RIV-KHA,SII-BETAM-BAABE,RIV-KHA-17
RIV,RIV-KHA,ZAAKPON,RIV-KHA-02
RIV,RIV-KHA,UEGWERE,RIV-KHA-14
RIV,RIV-KHA,BOUE,RIV-KHA-13
RIV,RIV-KHA,GWARA-KAA-EEKEN,RIV-KHA-15
RIV,RIV-KHA,BAEN-KPEAN-DUBURO,RIV-KHA-18
RIV,RIV-KHA,BANE,RIV-KHA-10
RIV,RIV-KHA,KONO-KWAWA,RIV-KHA-11
RIV,RIV-GOK,B-DERE,RIV-GOK-04
RIV,RIV-GOK,BIARA II,RIV-GOK-17
RIV,RIV-GOK,BIARA I,RIV-GOK-12
RIV,RIV-GOK,DERKEN/DEEYOR/NWERIBIARA,RIV-GOK-13
RIV,RIV-GOK,YEGHE II,RIV-GOK-15
RIV,RIV-GOK,YEGHE I,RIV-GOK-14
RIV,RIV-GOK,NWEOL/GIOKO/BARAKO,RIV-GOK-11
RIV,RIV-GOK,BERA,RIV-GOK-16
RIV,RIV-GOK,K-DERE I,RIV-GOK-05
RIV,RIV-GOK,K-DERE II,RIV-GOK-06
RIV,RIV-GOK,KPOR/LEWE/GBE,RIV-GOK-09
RIV,RIV-GOK,MOGHO,RIV-GOK-10
RIV,RIV-GOK,BODO I,RIV-GOK-01
RIV,RIV-GOK,BODO III,RIV-GOK-03
RIV,RIV-GOK,BODO II,RIV-GOK-02
RIV,RIV-GOK,BOMU I,RIV-GOK-07
RIV,RIV-GOK,BOMU II,RIV-GOK-08
RIV,RIV-TAI,WARD X (BAN-OGOI),RIV-TAI-10
RIV,RIV-TAI,WARD IX NANABIE,RIV-TAI-09
RIV,RIV-TAI,WARD IV KOROMA/HORO,RIV-TAI-04
RIV,RIV-TAI,WARD III (KOROKORO),RIV-TAI-03
RIV,RIV-TAI,WARD II KPITE,RIV-TAI-02
RIV,RIV-TAI,WARD I (BOTEM/GBENEO),RIV-TAI-01
RIV,RIV-TAI,KIRA_BOROBARA,RIV-TAI-05
RIV,RIV-TAI,WARD VII (NONWA),RIV-TAI-07
RIV,RIV-TAI,WARD VIII (BARRYIRA/BARA- ALE/,RIV-TAI-08
RIV,RIV-TAI,GIO_KPORGHOR_GBAM,RIV-TAI-06
RIV,RIV-OGU,OGU V,RIV-OGU-05
RIV,RIV-OGU,OGU III,RIV-OGU-03
RIV,RIV-OGU,OGU IV,RIV-OGU-04
RIV,RIV-OGU,OGU I,RIV-OGU-01
RIV,RIV-OGU,OGU II,RIV-OGU-02
RIV,RIV-OGU,WAKAMA,RIV-OGU-11
RIV,RIV-OGU,OGU VI,RIV-OGU-06
RIV,RIV-OGU,ELE,RIV-OGU-12
RIV,RIV-OGU,BOLO III,RIV-OGU-09
RIV,RIV-OGU,BOLO IV,RIV-OGU-10
RIV,RIV-OGU,BOLO I,RIV-OGU-07
RIV,RIV-OGU,BOLO II,RIV-OGU-08
RIV,RIV-BON,KALAIBIAMA,RIV-BON-12
RIV,RIV-BON,PETERSIDE,RIV-BON-11
RIV,RIV-BON,WARD X OLOMA AYAMINIMA,RIV-BON-10
RIV,RIV-BON,WARD III DAN JUMBO/ BERESIRI,RIV-BON-08
RIV,RIV-BON,WARD VII DEMA ABBEY,RIV-BON-07
RIV,RIV-BON,WARD IX NANABIE,RIV-BON-09
RIV,RIV-BON,WARD VI ABALAMABIE,RIV-BON-06
RIV,RIV-BON,WARD V FINIMA,RIV-BON-05
RIV,RIV-BON,WARD I OROIGWE,RIV-BON-01
RIV,RIV-BON,WARD II COURT/ ADA ALLISON,RIV-BON-02
RIV,RIV-BON,WARD III OROSIRIRI,RIV-BON-03
RIV,RIV-BON,WARD IV NEW LAYOUT,RIV-BON-04
RIV,RIV-AND,ATABA II,RIV-AND-11
RIV,RIV-AND,ATABA I,RIV-AND-10
RIV,RIV-AND,ASARAMA,RIV-AND-09
RIV,RIV-AND,AGWUT-OBOLO,RIV-AND-03
RIV,RIV-AND,UNYEN GALA,RIV-AND-02
RIV,RIV-AND,SAMANGA,RIV-AND-08
RIV,RIV-AND,UNYEADA II,RIV-AND-07
RIV,RIV-AND,UNYEADA I,RIV-AND-06
RIV,RIV-AND,EKEDE,RIV-AND-04
RIV,RIV-AND,NGO TOWN,RIV-AND-01
RIV,RIV-AND,IKURU TOWN,RIV-AND-05
RIV,RIV-OPO,NKORO III,RIV-OPO-11
RIV,RIV-OPO,NKORO I,RIV-OPO-09
RIV,RIV-OPO,NKORO II,RIV-OPO-10
RIV,RIV-OPO,KALAIBIAMA I,RIV-OPO-01
RIV,RIV-OPO,DAPPAYE AMA-KIRI I,RIV-OPO-05
RIV,RIV-OPO,KALAIBIAMA II,RIV-OPO-02
RIV,RIV-OPO,DAPPAYE AMA-KIRI II,RIV-OPO-06
RIV,RIV-OPO,JAJA,RIV-OPO-07
RIV,RIV-OPO,UKONU,RIV-OPO-04
RIV,RIV-OPO,DIEPIRI,RIV-OPO-03
RIV,RIV-OPO,QUEENS TOWN KALAMA,RIV-OPO-08
BAY,BAY-EKE,EDUWINI I,BAY-EKE-11
BAY,BAY-EKE,EDUWINI II,BAY-EKE-12
BAY,BAY-EKE,OPOROMOR IV,BAY-EKE-09
BAY,BAY-EKE,OPOROMOR V,BAY-EKE-10
BAY,BAY-EKE,OPOROMOR II,BAY-EKE-07
BAY,BAY-EKE,OPOROMOR I,BAY-EKE-06
BAY,BAY-EKE,OPOROMOR III,BAY-EKE-08
BAY,BAY-EKE,TARAKIRI,BAY-EKE-01
BAY,BAY-EKE,OYIAKIRI I,BAY-EKE-02
BAY,BAY-EKE,OYIAKIRI II,BAY-EKE-03
BAY,BAY-EKE,OYIAKIRI III,BAY-EKE-04
BAY,BAY-EKE,OYIAKIRI IV,BAY-EKE-05
BAY,BAY-SAG,OFONI II,BAY-SAG-04
BAY,BAY-SAG,OFONI I,BAY-SAG-03
BAY,BAY-SAG,EBEDEBIRI,BAY-SAG-05
BAY,BAY-SAG,ANGALABIRI,BAY-SAG-02
BAY,BAY-SAG,OSSIAMA,BAY-SAG-06
BAY,BAY-SAG,TORU-EBENI,BAY-SAG-12
BAY,BAY-SAG,AGORO,BAY-SAG-11
BAY,BAY-SAG,ADAGBABIRI,BAY-SAG-13
BAY,BAY-SAG,SAGBAMA,BAY-SAG-10
BAY,BAY-SAG,TROFANI,BAY-SAG-09
BAY,BAY-SAG,ODONI,BAY-SAG-08
BAY,BAY-SAG,OSEKWENIKE,BAY-SAG-14
BAY,BAY-SAG,AGBERE,BAY-SAG-01
BAY,BAY-SAG,ASAMABIRI,BAY-SAG-07
BAY,BAY-KOL,ODI NORTH,BAY-KOL-01
BAY,BAY-KOL,ODI CENTRAL,BAY-KOL-02
BAY,BAY-KOL,ODI SOUTH,BAY-KOL-03
BAY,BAY-KOL,SAMPOU/KALAMA,BAY-KOL-06
BAY,BAY-KOL,KAIAMA,BAY-KOL-04
BAY,BAY-KOL,KAIAMA/OLOBIRI,BAY-KOL-05
BAY,BAY-KOL,OPOKUMA NORTH,BAY-KOL-07
BAY,BAY-KOL,OPOKUMA SOUTH,BAY-KOL-08
BAY,BAY-KOL,OKOLOBA (SABAGREIA) II,BAY-KOL-10
BAY,BAY-KOL,SEIBOKOROGHA (SABAGREIA) 1,BAY-KOL-09
BAY,BAY-KOL,IGBEDI,BAY-KOL-11
BAY,BAY-YEN,BISENI I,BAY-YEN-01
BAY,BAY-YEN,BISENI II,BAY-YEN-02
BAY,BAY-YEN,OKORDIA,BAY-YEN-03
BAY,BAY-YEN,ZARAMA,BAY-YEN-04
BAY,BAY-YEN,EPIE I,BAY-YEN-05
BAY,BAY-YEN,GBARAIN I,BAY-YEN-06
BAY,BAY-YEN,GBARAIN II,BAY-YEN-07
BAY,BAY-YEN,GBARAIN III,BAY-YEN-08
BAY,BAY-YEN,EKPETIAMA I,BAY-YEN-09
BAY,BAY-YEN,EKPETIAMA II,BAY-YEN-10
BAY,BAY-YEN,EPIE II,BAY-YEN-11
BAY,BAY-YEN,EPIE III,BAY-YEN-12
BAY,BAY-YEN,ATTISSA III,BAY-YEN-15
BAY,BAY-YEN,ATTISSA I,BAY-YEN-13
BAY,BAY-YEN,ATTISSA II,BAY-YEN-14
BAY,BAY-OGB,OTUASEGA,BAY-OGB-06
BAY,BAY-OGB,IMIRINGI,BAY-OGB-08
BAY,BAY-OGB,EMEYAL,BAY-OGB-07
BAY,BAY-OGB,KOLO,BAY-OGB-09
BAY,BAY-OGB,OTUOKPOTI,BAY-OGB-02
BAY,BAY-OGB,OTUABULA,BAY-OGB-13
BAY,BAY-OGB,OLOGI,BAY-OGB-03
BAY,BAY-OGB,ANYAMA,BAY-OGB-04
BAY,BAY-OGB,OTAKEME,BAY-OGB-12
BAY,BAY-OGB,OGBIA,BAY-OGB-01
BAY,BAY-OGB,OKODI,BAY-OGB-05
BAY,BAY-OGB,OLOIBIRI,BAY-OGB-10
BAY,BAY-OGB,OPUME,BAY-OGB-11
BAY,BAY-SOU,AMASSOMA II,BAY-SOU-10
BAY,BAY-SOU,AMASSOMA I,BAY-SOU-09
BAY,BAY-SOU,AMASSOMA III,BAY-SOU-11
BAY,BAY-SOU,OTUAN,BAY-SOU-05
BAY,BAY-SOU,OPOROMA I,BAY-SOU-01
BAY,BAY-SOU,OPOROMA II,BAY-SOU-02
BAY,BAY-SOU,CENTRAL BOMO I,BAY-SOU-07
BAY,BAY-SOU,CENTRAL BOMA II,BAY-SOU-08
BAY,BAY-SOU,EAST BOMO I,BAY-SOU-12
BAY,BAY-SOU,EAST BOMO II,BAY-SOU-13
BAY,BAY-SOU,WEST BOMO,BAY-SOU-06
BAY,BAY-SOU,OLODIAMA II,BAY-SOU-04
BAY,BAY-SOU,OLODIAMA I,BAY-SOU-03
BAY,BAY-SOU,UKUBIE,BAY-SOU-16
BAY,BAY-SOU,APOI,BAY-SOU-15
BAY,BAY-SOU,FOROPA,BAY-SOU-14
BAY,BAY-SOU,KOLUAMA,BAY-SOU-17
BAY,BAY-BRA,SANGANA,BAY-BRA-10
BAY,BAY-BRA,KONGHO,BAY-BRA-07
BAY,BAY-BRA,MINIBIE,BAY-BRA-09
BAY,BAY-BRA,OGINIBIRI,BAY-BRA-08
BAY,BAY-BRA,CAPE FORMOSA,BAY-BRA-06
BAY,BAY-BRA,KEMMER-AMA,BAY-BRA-02
BAY,BAY-BRA,TWON BRASS,BAY-BRA-01
BAY,BAY-BRA,EWOAMA,BAY-BRA-03
BAY,BAY-BRA,OKPOAMA,BAY-BRA-04
BAY,BAY-BRA,ODIOAMA,BAY-BRA-05
BAY,BAY-NEM,OLUASIRI,BAY-NEM-13
BAY,BAY-NEM,IKENSI,BAY-NEM-12
BAY,BAY-NEM,MINI,BAY-NEM-11
BAY,BAY-NEM,OKOROMA 1,BAY-NEM-09
BAY,BAY-NEM,OKOROMA 2,BAY-NEM-10
BAY,BAY-NEM,IGBETA-EWOAMA/FANTUO,BAY-NEM-08
BAY,BAY-NEM,OGBOLOMABIRI 3,BAY-NEM-03
BAY,BAY-NEM,OGBOLOMABIRI 1,BAY-NEM-01
BAY,BAY-NEM,OGBOLOMABIRI 2,BAY-NEM-02
BAY,BAY-NEM,BASSAMBIRI 1,BAY-NEM-04
BAY,BAY-NEM,BASSAMBIRI 2,BAY-NEM-05
BAY,BAY-NEM,BASSAMBIRI 3,BAY-NEM-06
BAY,BAY-NEM,BASSAMBIRI 4,BAY-NEM-07
DEL,DEL-IKS,IHUOZOMOR OZANOGOGO ALISIMIE,DEL-IKS-03
DEL,DEL-IKS,AGBOR TOWN I,DEL-IKS-01
DEL,DEL-IKS,AGBOR TOWN II,DEL-IKS-02
DEL,DEL-IKS,BOJI-BOJI I,DEL-IKS-07
DEL,DEL-IKS,BOJI-BOJI II,DEL-IKS-08
DEL,DEL-IKS,BOJI-BOJI III,DEL-IKS-09
DEL,DEL-IKS,IHIUIYASE I,DEL-IKS-04
DEL,DEL-IKS,IHUIYASE II,DEL-IKS-06
DEL,DEL-IKS,ABAVO III,DEL-IKS-12
DEL,DEL-IKS,ABAVO II,DEL-IKS-11
DEL,DEL-IKS,ABAVO I,DEL-IKS-10
DEL,DEL-IKS,EKUKU-AGBOR,DEL-IKS-05
DEL,DEL-IKN,MBIRI,DEL-IKN-12
DEL,DEL-IKN,IGBODO,DEL-IKN-08
DEL,DEL-IKN,AKUMAZI,DEL-IKN-07
DEL,DEL-IKN,UMUNEDE,DEL-IKN-11
DEL,DEL-IKN,OWA VI,DEL-IKN-06
DEL,DEL-IKN,OWA III,DEL-IKN-03
DEL,DEL-IKN,OWA IV,DEL-IKN-04
DEL,DEL-IKN,OWA V,DEL-IKN-05
DEL,DEL-IKN,OWA II,DEL-IKN-02
DEL,DEL-IKN,OWA I,DEL-IKN-01
DEL,DEL-IKN,IDUMUESAH,DEL-IKN-10
DEL,DEL-IKN,UTE-OKPU,DEL-IKN-09
DEL,DEL-IKN,OTOLOKPO,DEL-IKN-14
DEL,DEL-IKN,UTE-OGBEJE,DEL-IKN-13
DEL,DEL-ANN,UKWU-NZU,DEL-ANN-09
DEL,DEL-ANN,EZI,DEL-ANN-10
DEL,DEL-ANN,OBOMKPA,DEL-ANN-03
DEL,DEL-ANN,OBIOR,DEL-ANN-01
DEL,DEL-ANN,ONICHA-OLONA,DEL-ANN-04
DEL,DEL-ANN,ISSELE-AZAGBA,DEL-ANN-05
DEL,DEL-ANN,ISSELE-UKU I,DEL-ANN-06
DEL,DEL-ANN,ISSELE-UKU II,DEL-ANN-07
DEL,DEL-ANN,IDUMUJE-UNOR,DEL-ANN-08
DEL,DEL-ANN,ONICHA UGBO,DEL-ANN-02
DEL,DEL-OSN,EBU,DEL-OSN-02
DEL,DEL-OSN,ILLAH,DEL-OSN-03
DEL,DEL-OSN,UKALA,DEL-OSN-10
DEL,DEL-OSN,AKWUKWU,DEL-OSN-01
DEL,DEL-OSN,OKPANAM,DEL-OSN-09
DEL,DEL-OSN,IBUSA III,DEL-OSN-06
DEL,DEL-OSN,IBUSA IV,DEL-OSN-07
DEL,DEL-OSN,IBUSA I,DEL-OSN-04
DEL,DEL-OSN,IBUSA V,DEL-OSN-08
DEL,DEL-OSN,IBUSA II,DEL-OSN-05
DEL,DEL-ANS,UBULU-UKU II,DEL-ANS-05
DEL,DEL-ANS,UBULU-UKU I,DEL-ANS-04
DEL,DEL-ANS,UBULU-OKITI,DEL-ANS-11
DEL,DEL-ANS,OGWASHI-UKU VILLAGE,DEL-ANS-01
DEL,DEL-ANS,OGWASHI-UKU II,DEL-ANS-03
DEL,DEL-ANS,OGWASHI-UKU I,DEL-ANS-02
DEL,DEL-ANS,ABAH-UNOR,DEL-ANS-10
DEL,DEL-ANS,UBULU-UNOR,DEL-ANS-06
DEL,DEL-ANS,NSUKWA,DEL-ANS-07
DEL,DEL-ANS,EJEME,DEL-ANS-08
DEL,DEL-ANS,ISHEAGU-EWULU,DEL-ANS-09
DEL,DEL-OSS,WEST END,DEL-OSS-09
DEL,DEL-OSS,AGU,DEL-OSS-07
DEL,DEL-OSS,UGBOMANTA,DEL-OSS-08
DEL,DEL-OSS,UMUONAJE,DEL-OSS-06
DEL,DEL-OSS,UMUAJI,DEL-OSS-05
DEL,DEL-OSS,UMUEZEI,DEL-OSS-04
DEL,DEL-OSS,CABLE POINT I,DEL-OSS-10
DEL,DEL-OSS,CABLE POINT II,DEL-OSS-11
DEL,DEL-OSS,OKWE,DEL-OSS-03
DEL,DEL-OSS,ANALA-AMAKOM,DEL-OSS-02
DEL,DEL-OSS,OKO-OGBELE,DEL-OSS-01
DEL,DEL-NDE,OSSISSA,DEL-NDE-01
DEL,DEL-NDE,OBIKWELE/AFOR,DEL-NDE-02
DEL,DEL-NDE,ABALLA/INYI/ONUABOH,DEL-NDE-03
DEL,DEL-NDE,OKPAI/UTCHI/BENEKU,DEL-NDE-04
DEL,DEL-NDE,ASHAKA,DEL-NDE-10
DEL,DEL-NDE,IBREDE/IGBUKU / ONOGBOKOR,DEL-NDE-09
DEL,DEL-NDE,IBEDENI,DEL-NDE-08
DEL,DEL-NDE,ABOH/AKARRAI,DEL-NDE-05
DEL,DEL-NDE,ONYIA/ADIAI/OTUOKU/UMUOLU,DEL-NDE-06
DEL,DEL-NDE,ASE,DEL-NDE-07
DEL,DEL-NDW,UTAGBA UNO II,DEL-NDW-03
DEL,DEL-NDW,UTAGBA-UNO I,DEL-NDW-02
DEL,DEL-NDW,UTAGBA UNO III,DEL-NDW-04
DEL,DEL-NDW,ONICHA -UKWANI,DEL-NDW-05
DEL,DEL-NDW,UTAGBA OGBE,DEL-NDW-01
DEL,DEL-NDW,OGUME II,DEL-NDW-07
DEL,DEL-NDW,OGUME I,DEL-NDW-06
DEL,DEL-NDW,ABBI II,DEL-NDW-09
DEL,DEL-NDW,ABBI I,DEL-NDW-08
DEL,DEL-NDW,EMU,DEL-NDW-10
DEL,DEL-UKW,AKOKU,DEL-UKW-02
DEL,DEL-UKW,UMUTU,DEL-UKW-01
DEL,DEL-UKW,EBEDEI,DEL-UKW-03
DEL,DEL-UKW,UMUKWATA,DEL-UKW-04
DEL,DEL-UKW,EZIOKPOR,DEL-UKW-05
DEL,DEL-UKW,OBIARUKU 1,DEL-UKW-09
DEL,DEL-UKW,OBIARUKU 2,DEL-UKW-10
DEL,DEL-UKW,UMUEBU,DEL-UKW-08
DEL,DEL-UKW,AMAI,DEL-UKW-06
DEL,DEL-UKW,EZIONUM,DEL-UKW-07
DEL,DEL-UGN,AGBARHO I,DEL-UGN-10
DEL,DEL-UGN,AGBARHO II,DEL-UGN-11
DEL,DEL-UGN,UGHELLI III,DEL-UGN-07
DEL,DEL-UGN,UGHELLI II,DEL-UGN-06
DEL,DEL-UGN,UGHELLI I,DEL-UGN-05
DEL,DEL-UGN,AGBARHA,DEL-UGN-01
DEL,DEL-UGN,OROGUN II,DEL-UGN-04
DEL,DEL-UGN,OROGUN I,DEL-UGN-03
DEL,DEL-UGN,OGOR,DEL-UGN-02
DEL,DEL-UGN,EVWRENI,DEL-UGN-08
DEL,DEL-UGN,UWHERU,DEL-UGN-09
DEL,DEL-ETE,ABRAKA I,DEL-ETE-01
DEL,DEL-ETE,ABRAKA II,DEL-ETE-02
DEL,DEL-ETE,ABRAKA III,DEL-ETE-03
DEL,DEL-ETE,AGBON VI,DEL-ETE-09
DEL,DEL-ETE,AGBON V,DEL-ETE-08
DEL,DEL-ETE,AGBON II,DEL-ETE-05
DEL,DEL-ETE,AGBON I,DEL-ETE-04
DEL,DEL-ETE,AGBON VII,DEL-ETE-10
DEL,DEL-ETE,AGBON III,DEL-ETE-06
DEL,DEL-ETE,AGBON VIII,DEL-ETE-11
DEL,DEL-ETE,AGBON IV,DEL-ETE-07
DEL,DEL-ISN,IYEDE 1,DEL-ISN-01
DEL,DEL-ISN,IYEDE 2,DEL-ISN-02
DEL,DEL-ISN,OTOR OWHE/AKIEWHE,DEL-ISN-06
DEL,DEL-ISN,OTIBIO-OWHE,DEL-ISN-13
DEL,DEL-ISN,EMEVOR,DEL-ISN-07
DEL,DEL-ISN,OWHELOGBO,DEL-ISN-05
DEL,DEL-ISN,OZORO 1,DEL-ISN-09
DEL,DEL-ISN,OZORO 2,DEL-ISN-10
DEL,DEL-ISN,OZORO 3,DEL-ISN-11
DEL,DEL-ISN,ELLU-ARADHE/OVRODE,DEL-ISN-03
DEL,DEL-ISN,OFAGBE,DEL-ISN-04
DEL,DEL-ISN,OKPE ISOKO,DEL-ISN-08
DEL,DEL-ISN,OYEDE,DEL-ISN-12
DEL,DEL-ISS,OLOMORO,DEL-ISS-06
DEL,DEL-ISS,OLEH I,DEL-ISS-01
DEL,DEL-ISS,OLEH II,DEL-ISS-02
DEL,DEL-ISS,IRRI I,DEL-ISS-10
DEL,DEL-ISS,IRRI II,DEL-ISS-11
DEL,DEL-ISS,AVIARA,DEL-ISS-03
DEL,DEL-ISS,UZERE,DEL-ISS-04
DEL,DEL-ISS,EMEDE,DEL-ISS-05
DEL,DEL-ISS,IGBIDE,DEL-ISS-07
DEL,DEL-ISS,EROWA/UMEH,DEL-ISS-08
DEL,DEL-ISS,ENHWE/OKPOLO,DEL-ISS-09
DEL,DEL-PAT,ODORUBU-ADOBU-BOLOU APELEBRI,DEL-PAT-10
DEL,DEL-PAT,UDUOPHORI,DEL-PAT-09
DEL,DEL-PAT,TORU-ANGIAMA,DEL-PAT-07
DEL,DEL-PAT,AGOLOMA,DEL-PAT-06
DEL,DEL-PAT,ABARI,DEL-PAT-01
DEL,DEL-PAT,PATANI I,DEL-PAT-02
DEL,DEL-PAT,PATANI II,DEL-PAT-03
DEL,DEL-PAT,PATANI III,DEL-PAT-04
DEL,DEL-PAT,TAWARE-KOLOWARE AVEN,DEL-PAT-05
DEL,DEL-PAT,BOLOU-ANGIAMA,DEL-PAT-08
DEL,DEL-UGS,EKAKPAMRE,DEL-UGS-07
DEL,DEL-UGS,JEREMI I,DEL-UGS-08
